,Cow,Date,Body Weight (kg),Daily Hay Dry matter (kg),hay intake fresh
1251,Cow 21,2022-02-21,585.0640396693927,26.930120258747078,49.74805487562807
1252,Cow 21,2022-02-22,654.0388380521376,24.80927718873005,48.75758281437647
1253,Cow 21,2022-02-23,454.31838607053095,15.429284012166661,40.12273983696109
1254,Cow 21,2022-02-24,373.9228586187927,19.992786006616935,54.47058698909476
1255,Cow 21,2022-02-25,539.3718755973872,28.164582712389958,47.694749810051405
1256,Cow 21,2022-02-26,485.84952348639,20.03183319964159,51.072918538165226
1257,Cow 21,2022-02-27,392.8917323489658,19.85228385391864,58.64889908793477
1258,Cow 21,2022-02-28,344.06417819175505,26.623859635661347,37.4055170823043
1259,Cow 21,2022-03-01,598.6796980008169,19.014392930697113,66.05737068906686
1260,Cow 22,2022-01-01,447.92382022760296,17.19375887244029,36.504211658018114
1261,Cow 22,2022-01-02,332.1569814007977,18.579314438308092,33.59849301377603
1262,Cow 22,2022-01-03,477.0323107723408,13.7647676961687,52.02691505321511
1263,Cow 22,2022-01-04,564.0163644336418,24.464113174792516,39.587014702195745
1264,Cow 22,2022-01-05,398.02479316881704,24.555016734003267,56.92283472237271
1265,Cow 22,2022-01-06,366.634035085926,20.55843636235786,34.01083863332772
1266,Cow 22,2022-01-07,477.95396327195056,11.976649436980534,47.602650095444645
1267,Cow 22,2022-01-08,501.96608713660373,15.146757087481525,54.13722082589621
1268,Cow 22,2022-01-09,365.4785798194938,23.55083212572071,49.84309192030641
1269,Cow 22,2022-01-10,241.36020025616335,18.343361456772072,53.52876334312645
1270,Cow 22,2022-01-11,570.0128357901414,22.011933269972737,48.972767269957416
1271,Cow 22,2022-01-12,237.98258318093016,19.365027736516712,53.7975502190085
1272,Cow 22,2022-01-13,348.8452837402724,15.822909681169534,48.161516232347125
1273,Cow 22,2022-01-14,446.36948268159966,22.489994195582373,41.1057815016553
1274,Cow 22,2022-01-15,534.5457648542605,23.580860841437964,50.006115340509815
1275,Cow 22,2022-01-16,586.7187321026727,23.572893608568577,49.79628476787034
1276,Cow 22,2022-01-17,321.92981322954563,31.47898418888941,48.51076312375871
1277,Cow 22,2022-01-18,398.59366744400285,24.077248768992185,31.346437406024986
1278,Cow 22,2022-01-19,785.808491486884,21.097306864689706,56.94323878462643
1279,Cow 22,2022-01-20,515.9248366723592,25.996462513648595,44.27226909935909
1280,Cow 22,2022-01-21,526.1061102503378,17.59375529285037,51.692736381214615
1281,Cow 22,2022-01-22,503.6666894604065,19.976800604493498,42.23129095000906
1282,Cow 22,2022-01-23,463.429110864335,16.892658844495887,54.26303095411798
1283,Cow 22,2022-01-24,448.14916599517085,20.71918491544713,65.66390354277613
1284,Cow 22,2022-01-25,338.2373668304514,18.98422649406059,54.017031423884134
1285,Cow 22,2022-01-26,584.6799301814935,14.19492147854542,52.796232023205434
1286,Cow 22,2022-01-27,462.0018035240773,27.5658542989412,47.29575488852107
1287,Cow 22,2022-01-28,365.65991612629614,19.41981023407519,46.79964219963711
1288,Cow 22,2022-01-29,794.0112546386611,18.624624304107304,53.56742023297201
1289,Cow 22,2022-01-30,346.3467392568865,24.44600620935193,46.563105196729694
1290,Cow 22,2022-01-31,314.6347945666714,25.151328619040708,53.18335986443294
1291,Cow 22,2022-02-01,575.0212609912363,23.396634541554768,43.92844151039766
1292,Cow 22,2022-02-02,389.8877649016537,17.504915784080932,57.88254487166055
1293,Cow 22,2022-02-03,680.766530846311,9.968324643417938,42.453452542800086
1294,Cow 22,2022-02-04,472.1329079939197,27.569335903782978,39.68035525784443
1295,Cow 22,2022-02-05,335.75501710495655,14.79563176729897,54.064046179274776
1296,Cow 22,2022-02-06,314.3719409267884,18.53818088526852,44.61169866576675
1297,Cow 22,2022-02-07,430.85099798206613,15.213112890601508,50.670075357760275
1298,Cow 22,2022-02-08,410.92703594276543,16.53576973353608,38.1679765146391
1299,Cow 22,2022-02-09,365.07280980403135,15.571446529106534,43.04478321675361
1300,Cow 22,2022-02-10,526.282077177892,15.171385349701886,76.76207499972364
1301,Cow 22,2022-02-11,465.04942693036696,15.016449722976056,50.09167841236872
1302,Cow 22,2022-02-12,396.3358863606945,5.907120838521223,42.56259575300832
1303,Cow 22,2022-02-13,404.9324456829709,22.95486720653099,21.330712857274516
1304,Cow 22,2022-02-14,496.5832574874724,16.01970639996337,54.935526301402156
1305,Cow 22,2022-02-15,418.52279614982774,25.294409955005065,67.82638096319053
1306,Cow 22,2022-02-16,521.4119825564588,18.35656035260313,59.30126812317166
1307,Cow 22,2022-02-17,356.08190737378544,24.00391711857663,53.914351083159154
1308,Cow 22,2022-02-18,517.6545126190919,15.973945990974341,63.31531831342622
1309,Cow 22,2022-02-19,248.70387033541226,24.26490827430097,59.52709308495446
1310,Cow 22,2022-02-20,436.7211248240286,13.230850941125858,58.53000758958454
1311,Cow 22,2022-02-21,372.3714768127632,16.741530796936257,64.17289793873286
1312,Cow 22,2022-02-22,627.645186062057,18.531667537701694,33.26422269079025
1313,Cow 22,2022-02-23,542.0093334253389,20.38045691744749,64.84478391479884
1314,Cow 22,2022-02-24,372.46584944719837,28.71766658739441,38.68345518971634
1315,Cow 22,2022-02-25,340.0994350213382,23.662931633454523,46.59735108840756
1316,Cow 22,2022-02-26,602.055911487494,18.709795215116486,49.97004871677478
1317,Cow 22,2022-02-27,399.9698097235681,21.126004312068865,50.885450198640676
1318,Cow 22,2022-02-28,472.41672411705747,11.417965825379529,63.12090712067909
1319,Cow 22,2022-03-01,474.65322430252917,25.46713568454365,34.7206391606765
1320,Cow 23,2022-01-01,417.14261632338804,13.039788841917877,45.539379738545676
1321,Cow 23,2022-01-02,496.2932156296863,27.05695103960724,62.72188614408198
1322,Cow 23,2022-01-03,354.54090134055014,22.341350005427405,37.36963463464184
1323,Cow 23,2022-01-04,461.28190611799545,20.505539167107795,51.19175503464612
1324,Cow 23,2022-01-05,491.600152064025,19.05187623254831,68.43776901310761
1325,Cow 23,2022-01-06,497.27395790541664,20.61666072119129,50.63115355853497
1326,Cow 23,2022-01-07,553.2422207977028,12.148243893862812,34.19989280273834
1327,Cow 23,2022-01-08,531.6721053482156,19.451517737073072,59.47033207129168
1328,Cow 23,2022-01-09,414.30444295868017,15.9569748881774,46.35070707501579
1329,Cow 23,2022-01-10,449.7799055265522,14.514017320952544,62.54376858140893
1330,Cow 23,2022-01-11,487.47950085319155,22.12507767265075,40.7420978359758
1331,Cow 23,2022-01-12,619.8445395991116,26.711089510828145,36.320393794626014
1332,Cow 23,2022-01-13,413.9938160373428,11.284552403079218,31.581159735440934
1333,Cow 23,2022-01-14,409.12549125565636,26.629711022925804,29.278460044061696
1334,Cow 23,2022-01-15,402.8025656973488,18.358581645215775,62.6379091016772
1335,Cow 23,2022-01-16,323.8384202681702,18.66054394778637,52.845411476169765
1336,Cow 23,2022-01-17,495.3923151887105,19.301777822475145,47.26309129478054
1337,Cow 23,2022-01-18,417.20806403496164,21.284835787313916,45.514660365682204
1338,Cow 23,2022-01-19,456.97575850201645,16.643765665332392,41.11731911094184
1339,Cow 23,2022-01-20,640.7957392796429,17.211132044698182,38.792576711545465
1340,Cow 23,2022-01-21,254.56702272782258,19.13291068028583,51.99602198428957
1341,Cow 23,2022-01-22,427.4809826270448,25.0377580293153,49.45869248906959
1342,Cow 23,2022-01-23,470.70305474329166,13.313848955085678,55.405047041658534
1343,Cow 23,2022-01-24,512.804419442935,20.626753956669848,52.45336233237672
1344,Cow 23,2022-01-25,561.9636501913723,28.028562888895443,40.91582943726819
1345,Cow 23,2022-01-26,400.6842090040168,21.688425906001797,50.578473909610686
1346,Cow 23,2022-01-27,626.0500503042441,25.817010113139844,49.61116154302122
1347,Cow 23,2022-01-28,573.5828489531535,34.33910588289472,46.10712871736476
1348,Cow 23,2022-01-29,515.1076579597066,21.98573141723166,60.259671082579096
1349,Cow 23,2022-01-30,320.6321094246139,20.901000597744968,30.78130961138834
1350,Cow 23,2022-01-31,397.56397672429335,17.269501075797226,55.49945895921152
1351,Cow 23,2022-02-01,389.6071060475301,16.00763769419209,40.61852230966606
1352,Cow 23,2022-02-02,429.82874831641385,9.076519220909463,62.86117075082167
1353,Cow 23,2022-02-03,472.04426476259204,19.11251435260456,43.034889587101105
1354,Cow 23,2022-02-04,666.5163377923021,13.876412364512133,48.25419269241221
1355,Cow 23,2022-02-05,498.1847417551353,15.486673348939759,58.154153502630706
1356,Cow 23,2022-02-06,442.0623762675299,18.66503999560961,52.018505929062734
1357,Cow 23,2022-02-07,448.1109143226286,22.930405775871648,43.55126452437083
1358,Cow 23,2022-02-08,467.80181727000956,19.217248405825284,38.03040321056424
1359,Cow 23,2022-02-09,410.1155125412779,16.126080928539622,53.16803064586914
1360,Cow 23,2022-02-10,563.597013329871,21.099035890391587,55.956912285245885
1361,Cow 23,2022-02-11,526.4379268325848,21.430003659604083,61.41590712147352
1362,Cow 23,2022-02-12,403.68871659904437,15.301814940602112,52.67490162782259
1363,Cow 23,2022-02-13,549.4139914171258,11.429773554266742,43.07932173620192
1364,Cow 23,2022-02-14,141.3935369617625,17.362426860074326,59.87191528116172
1365,Cow 23,2022-02-15,546.6077299009344,21.33709976763947,51.57485123873055
1366,Cow 23,2022-02-16,277.4520166823347,18.11040598829803,66.12561581706052
1367,Cow 23,2022-02-17,388.2902333148905,21.114135651618064,58.69412062791366
1368,Cow 23,2022-02-18,421.752712499575,26.563974352533872,65.8560767956224
1369,Cow 23,2022-02-19,421.45750664684834,17.075389494339667,61.309368521200426
1370,Cow 23,2022-02-20,589.6886118530642,20.291152880097336,51.74304002021516
1371,Cow 23,2022-02-21,580.6117558544106,19.20364127652865,44.56154312273438
1372,Cow 23,2022-02-22,444.1864686667546,20.22850356667027,66.53621436450806
1373,Cow 23,2022-02-23,318.3688805653395,17.14348096919094,46.94505998370293
1374,Cow 23,2022-02-24,326.1265069546803,22.010110955037902,72.24558462765896
1375,Cow 23,2022-02-25,538.3335226353754,21.762010274758254,58.86420358310028
1376,Cow 23,2022-02-26,411.65473008907816,26.177709898348265,62.2861496523192
1377,Cow 23,2022-02-27,478.6323045128461,20.727781202919513,51.6075186232776
1378,Cow 23,2022-02-28,377.40806701848294,11.91136133447207,53.03267068509532
1379,Cow 23,2022-03-01,457.6332932141417,22.092281684556344,62.819843727398236
1380,Cow 24,2022-01-01,304.97088680250545,26.999428082970173,54.95140539981663
1381,Cow 24,2022-01-02,481.16432282381663,22.55451557999485,56.376119112686695
1382,Cow 24,2022-01-03,488.0283334339852,12.216122989771996,54.57840113118334
1383,Cow 24,2022-01-04,415.77898520511656,23.55204771131747,45.82061045741874
1384,Cow 24,2022-01-05,398.43553650027906,23.336073694145874,51.33428212083984
1385,Cow 24,2022-01-06,383.8379865597234,15.751595582614815,49.19825363652216
1386,Cow 24,2022-01-07,541.5701274557489,22.374298093272973,48.36985896060873
1387,Cow 24,2022-01-08,420.41030461612485,22.393136391173083,50.50997259507669
1388,Cow 24,2022-01-09,397.20704914193914,15.318754820608946,52.59596330212842
1389,Cow 24,2022-01-10,227.47328229713366,19.038645086150055,45.95169182905951
1390,Cow 24,2022-01-11,497.5676204268031,16.08462586550641,47.18966330274188
1391,Cow 24,2022-01-12,497.5352089657163,22.785513430487043,63.22643972550108
1392,Cow 24,2022-01-13,468.5084329422467,21.560954437403925,55.217117214783016
1393,Cow 24,2022-01-14,597.2733762573912,21.278579688700514,47.76022378877514
1394,Cow 24,2022-01-15,614.5867412192465,21.392936907065298,38.897007540047674
1395,Cow 24,2022-01-16,362.13005556483824,26.876040968197202,42.588627501037074
1396,Cow 24,2022-01-17,547.0452401477295,18.17586837917287,64.00927276446355
1397,Cow 24,2022-01-18,379.19130825032926,14.778464647298676,51.14177350811405
1398,Cow 24,2022-01-19,413.8760537191776,14.293795029627697,40.3927570914259
1399,Cow 24,2022-01-20,538.5468129406864,15.317536274395177,25.98321798020965
1400,Cow 24,2022-01-21,486.3168251564773,28.57169424079255,47.77462960908961
1401,Cow 24,2022-01-22,363.2795142550789,18.822441332267672,41.01215964513403
1402,Cow 24,2022-01-23,520.095247905503,19.179333729382172,43.139629031646486
1403,Cow 24,2022-01-24,500.03761162212123,18.256680970638833,32.694116007706036
1404,Cow 24,2022-01-25,522.2029146962001,15.207405377079834,50.223706366220625
1405,Cow 24,2022-01-26,332.2124757025225,21.673056328859065,50.714180433813375
1406,Cow 24,2022-01-27,354.42549769754044,17.47334846075023,57.76270515123419
1407,Cow 24,2022-01-28,327.6737170118657,25.51545372998587,53.0544894799525
1408,Cow 24,2022-01-29,469.5046676728777,17.54258703827044,47.63217323166001
1409,Cow 24,2022-01-30,404.34683387853227,25.190649751151845,53.28785864876735
1410,Cow 24,2022-01-31,513.9791701438376,23.77573559027178,41.35159680617447
1411,Cow 24,2022-02-01,580.7783857877702,22.032570360377353,46.774627080131985
1412,Cow 24,2022-02-02,547.2941834486041,18.777881037221725,56.65831424092761
1413,Cow 24,2022-02-03,528.3242229583091,25.686556081610064,46.13703854149832
1414,Cow 24,2022-02-04,456.05590716054013,15.777339067007864,43.42305666973898
1415,Cow 24,2022-02-05,377.5606215489964,22.307713024703812,52.91239703070186
1416,Cow 24,2022-02-06,594.5864088763062,22.86739815818117,53.72188781340267
1417,Cow 24,2022-02-07,486.61039652312036,20.223815903613495,36.20682910101392
1418,Cow 24,2022-02-08,519.4978681693273,19.91595129429652,57.94295861126359
1419,Cow 24,2022-02-09,597.5213643327518,15.990754469826847,71.50416197677416
1420,Cow 24,2022-02-10,522.1384553300206,18.16347834261039,49.301315716915255
1421,Cow 24,2022-02-11,480.93966092367066,18.200598805420995,39.386067145840975
1422,Cow 24,2022-02-12,391.0927842813733,14.2843095110204,34.25735081279299
1423,Cow 24,2022-02-13,439.74958857386747,23.483567700853904,38.69937195452026
1424,Cow 24,2022-02-14,498.43145943734993,23.47910158183991,48.935263764863976
1425,Cow 24,2022-02-15,430.2604584399447,21.937454448757105,44.07865346001497
1426,Cow 24,2022-02-16,646.2474096286605,19.78658767064748,29.483660881403782
1427,Cow 24,2022-02-17,642.0191779112762,22.632034772912732,45.16614142749644
1428,Cow 24,2022-02-18,332.28293755720574,16.118796919971622,53.244649986161505
1429,Cow 24,2022-02-19,750.7497734718943,22.63962792736664,60.703934084622716
1430,Cow 24,2022-02-20,394.1242506064203,14.019158530818316,24.688276970263274
1431,Cow 24,2022-02-21,369.4973250115803,12.160613901844908,43.14175298765087
1432,Cow 24,2022-02-22,424.67882884940974,30.033467546671226,51.188318010787754
1433,Cow 24,2022-02-23,582.3616540892527,19.867154451621463,58.53286865484723
1434,Cow 24,2022-02-24,403.2585461266643,17.643858080353098,52.72785429440343
1435,Cow 24,2022-02-25,452.3216642969146,25.360671728222165,49.02121186422948
1436,Cow 24,2022-02-26,378.1579677989116,11.484137961562798,32.087716491160066
1437,Cow 24,2022-02-27,518.9269769029604,18.263560220960724,59.25426429014425
1438,Cow 24,2022-02-28,338.543518298569,21.105930418632585,64.5482403355848
1439,Cow 24,2022-03-01,525.928446767686,14.652603386735343,60.339864019256694
1440,Cow 25,2022-01-01,453.3057798489771,22.296725265132995,29.78061975818864
1441,Cow 25,2022-01-02,179.43856439815835,17.28717162007503,41.080436647040486
1442,Cow 25,2022-01-03,490.5359723744676,26.219049939080293,66.06271419397197
1443,Cow 25,2022-01-04,365.87904993800083,13.87849686342254,44.52734065101847
1444,Cow 25,2022-01-05,336.4763562546383,12.408346372256602,45.36499132245741
1445,Cow 25,2022-01-06,416.19029143169774,19.99545417371395,38.084296093846554
1446,Cow 25,2022-01-07,498.2782519604007,23.038328106362727,40.61857720221906
1447,Cow 25,2022-01-08,305.81365931064,16.232702471125904,41.71000814467611
1448,Cow 25,2022-01-09,772.3301887613916,9.537086484605936,49.2136900876791
1449,Cow 25,2022-01-10,324.76832488666514,8.983353583719751,46.37042794732665
1450,Cow 25,2022-01-11,509.7649804931485,22.526168931375754,70.13410680023972
1451,Cow 25,2022-01-12,501.3418294961829,18.63580172148901,50.76152763972437
1452,Cow 25,2022-01-13,430.53204480612914,21.803553840287346,51.91039261871534
1453,Cow 25,2022-01-14,394.5090114262474,24.927334798954533,67.25598424856744
1454,Cow 25,2022-01-15,194.7233327187535,18.08759023269743,43.40400272029754
1455,Cow 25,2022-01-16,409.63351935903586,23.01851509543611,50.674741206652016
1456,Cow 25,2022-01-17,564.1798294059412,14.592323580418238,35.45709076545973
1457,Cow 25,2022-01-18,639.5152649624922,13.301943630551664,37.33599355638759
1458,Cow 25,2022-01-19,351.79661282605565,22.5462574991687,50.53131331260479
1459,Cow 25,2022-01-20,383.7696696854416,19.69012671152376,48.98533440496736
1460,Cow 25,2022-01-21,515.206469290753,23.741987043802116,26.824764868519644
1461,Cow 25,2022-01-22,536.976553551262,14.885721968552176,64.1131405848104
1462,Cow 25,2022-01-23,609.9071356668231,18.782745451701494,51.35389543949445
1463,Cow 25,2022-01-24,691.9934520932047,13.934748476869425,52.17127224558774
1464,Cow 25,2022-01-25,426.52369093857743,12.930589503761544,57.63098151746511
1465,Cow 25,2022-01-26,484.3070437370981,25.283584920798106,50.86750435147841
1466,Cow 25,2022-01-27,374.39398331558834,21.51043312839201,23.463170740406408
1467,Cow 25,2022-01-28,461.2891687769085,23.074868763838108,60.30298251642885
1468,Cow 25,2022-01-29,309.47744786051265,14.78960082618875,46.70603873743822
1469,Cow 25,2022-01-30,342.4401491326315,15.910713760740881,39.08449415726892
1470,Cow 25,2022-01-31,257.5588574218212,10.362500985155197,34.341622992278175
1471,Cow 25,2022-02-01,502.17761993638527,17.047249888273786,45.17881721036018
1472,Cow 25,2022-02-02,553.7143216248055,15.161555918465506,39.22075057278381
1473,Cow 25,2022-02-03,623.0893204847106,26.758129531779048,45.74945327061578
1474,Cow 25,2022-02-04,450.42238618127914,17.995132012133613,27.05053556534694
1475,Cow 25,2022-02-05,577.2021638269454,22.270345533954046,54.32478872820489
1476,Cow 25,2022-02-06,403.9505666271875,14.788065165304245,58.52302677685863
1477,Cow 25,2022-02-07,532.4196974465557,26.449173636625368,50.995234253054115
